week;day;time;config_id;QTD_CTR;QTD_ASS;MOV;SECT_CONFIG
6;14/06/2024;02:36:00;"3.2.2";3;2;25;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:37:00;"3.2.2";3;2;26;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:38:00;"3.2.2";3;2;24;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:39:00;"3.2.2";3;2;23;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:40:00;"3.2.2";3;2;24;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:41:00;"3.2.2";3;2;23;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:42:00;"3.2.2";3;2;22;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:43:00;"3.2.2";3;2;19;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:44:00;"3.2.2";3;2;19;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:45:00;"3.2.2";3;2;19;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:46:00;"3.2.2";3;2;20;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:47:00;"3.2.2";3;2;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:48:00;"3.2.2";3;2;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:49:00;"3.2.2";3;2;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:50:00;"3.2.2";3;2;19;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:51:00;"3.2.2";3;2;19;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:52:00;"3.2.2";3;2;17;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:53:00;"3.2.2";3;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:54:00;"3.2.2";3;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:55:00;"3.2.2";3;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:56:00;"3.2.2";3;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:57:00;"3.2.2";3;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:58:00;"3.2.2";3;2;17;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;02:59:00;"3.2.2";3;2;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:00:00;"3.2.2";3;2;18;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:01:00;"3.2.2";3;2;17;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:02:00;"3.2.2";3;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:03:00;"3.2.1";3;1;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:04:00;"3.2.1";3;1;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:05:00;"3.2.1";3;1;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:06:00;"3.2.1";3;1;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:07:00;"3.2.1";3;1;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:08:00;"3.2.1";3;1;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:09:00;"3.2.1";3;1;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;03:10:00;"2.1.1";2;1;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:11:00;"2.1.1";2;1;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:12:00;"2.1.1";2;1;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:13:00;"2.1.1";2;1;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:14:00;"2.1.1";2;1;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:15:00;"2.1.1";2;1;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:16:00;"2.1.1";2;1;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:17:00;"2.1.1";2;1;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:18:00;"2.1.2";2;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:19:00;"2.1.2";2;2;17;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:20:00;"2.1.2";2;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:21:00;"2.1.2";2;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:22:00;"2.1.2";2;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:23:00;"2.1.2";2;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:24:00;"2.1.2";2;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:25:00;"2.1.2";2;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:26:00;"2.1.2";2;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:27:00;"2.1.2";2;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:28:00;"2.1.2";2;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:29:00;"2.1.2";2;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:30:00;"2.1.2";2;2;16;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:31:00;"2.1.2";2;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:32:00;"2.1.2";2;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:33:00;"2.1.2";2;2;15;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:34:00;"2.1.2";2;2;14;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:35:00;"2.1.2";2;2;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:36:00;"2.1.2";2;2;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:37:00;"2.1.2";2;2;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:38:00;"2.1.2";2;2;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:39:00;"2.1.2";2;2;10;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:40:00;"2.1.2";2;2;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:41:00;"2.1.2";2;2;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:42:00;"2.1.2";2;2;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:43:00;"2.1.0";2;0;8;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:44:00;"2.1.0";2;0;8;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:45:00;"2.1.0";2;0;8;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:46:00;"2.1.0";2;0;8;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:47:00;"2.1.0";2;0;8;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:48:00;"2.1.0";2;0;8;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:49:00;"2.1.0";2;0;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:50:00;"2.1.0";2;0;10;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:51:00;"2.1.0";2;0;10;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:52:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:53:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:54:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:55:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:56:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:57:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:58:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;03:59:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:00:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:01:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:02:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:03:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:04:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:05:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:06:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:07:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:08:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:09:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:10:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:11:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:12:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:13:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:14:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:15:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:16:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:17:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:18:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:19:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:20:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:21:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:22:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:23:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:24:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:25:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:26:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:27:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:28:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:29:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:30:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:31:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:32:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:33:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:34:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:35:00;"2.1.0";2;0;11;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:36:00;"2.1.0";2;0;10;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:37:00;"2.1.0";2;0;10;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:38:00;"2.1.0";2;0;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:39:00;"2.1.0";2;0;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:40:00;"2.1.0";2;0;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:41:00;"2.1.0";2;0;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:42:00;"2.1.0";2;0;9;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:43:00;"2.1.0";2;0;10;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:44:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:45:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:46:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:47:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:48:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:49:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:50:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:51:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:52:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:53:00;"2.1.0";2;0;14;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:54:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:55:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:56:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:57:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:58:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;04:59:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:00:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:01:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:02:00;"2.1.0";2;0;14;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:03:00;"2.1.0";2;0;14;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:04:00;"2.1.0";2;0;14;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:05:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:06:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:07:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:08:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:09:00;"2.1.0";2;0;12;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:10:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
6;14/06/2024;05:11:00;"2.1.0";2;0;13;S09,S10,S11,S12,S13,S14,S15,S16,S17|18F,S01,S02,S03,S04,S05,S06,S07,S08,S18,S6F
